treatment_health_id,outlet_id,outlet_name,period_start,period_end,year,month,month_id,market_regime,regime_label,event_flag,market_note,period_regime_impact_note,managerial_interpretation,profitability_pressure_flag,treatment_category,treatment_variant,session_duration_min,treatment_key,recommended_sell_price_eur,market_price_median_eur,commercial_market_price_median_eur,bookings_count,sold_hours,revenue_eur,utilization_percent,yield_eur_per_sold_hour,rebooking_rate_percent,addon_attach_rate_percent,cancellation_rate_percent,no_show_rate_percent,complaint_rate_percent,treatment_health_score_0_100,treatment_health_band,treatment_health_primary_driver,treatment_health_risk_flag,treatment_health_action_hint,conflict_pattern_code,recommended_resolution_path,opportunity_type,opportunity_priority,treatment_rank_within_outlet_period,commercial_opportunity_note,status
THS_01536,MLT_OUTLET_002,Sliema,2020-10-01,2020-10-31,2020,10,2020-10,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,25,25.0,1340.5,47.17,53.62,33.85,12.92,19.92,4.86,3.14,61.46,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01537,MLT_OUTLET_002,Sliema,2020-10-01,2020-10-31,2020,10,2020-10,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,25,18.75,763.5,40.11,40.72,33.74,19.88,12.09,5.71,1.72,54.53,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01538,MLT_OUTLET_002,Sliema,2020-10-01,2020-10-31,2020,10,2020-10,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,25,18.75,1202.25,40.11,64.12,33.36,19.44,16.79,4.38,1.96,68.42,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01539,MLT_OUTLET_002,Sliema,2020-10-01,2020-10-31,2020,10,2020-10,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,25,25.0,1523.25,47.17,60.93,41.42,11.72,14.19,6.02,2.72,68.84,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01540,MLT_OUTLET_002,Sliema,2020-10-01,2020-10-31,2020,10,2020-10,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,19,19.0,1426.52,40.43,75.08,31.02,14.2,14.51,6.74,1.02,68.9,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01541,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,25,25.0,1444.0,47.17,57.76,36.22,12.01,19.75,4.56,3.19,65.95,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01542,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,24,24.0,1576.8,46.15,65.7,41.8,18.82,13.56,6.45,1.96,69.5,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01543,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,27,27.0,1944.27,49.09,72.01,30.1,16.6,16.0,7.17,1.96,71.38,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01544,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,22,22.0,2061.84,44.0,93.72,39.06,10.64,18.5,4.62,2.84,75.63,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01545,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,10,12.5,889.7,30.86,71.18,30.96,18.11,14.62,6.15,1.41,60.88,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01546,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,24,24.0,1313.04,46.15,54.71,28.7,16.09,14.7,6.53,3.33,61.13,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01547,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,24,18.0,743.52,39.13,41.31,33.55,13.7,18.73,4.2,3.55,54.07,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01548,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,24,18.0,1119.36,39.13,62.19,40.61,13.13,17.72,6.11,2.4,68.33,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01549,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,24,24.0,1416.96,46.15,59.04,34.32,19.59,13.65,7.02,2.91,67.65,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01550,MLT_OUTLET_002,Sliema,2020-11-01,2020-11-30,2020,11,2020-11,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,18,18.0,1381.5,39.13,76.75,33.04,16.0,18.97,7.31,2.5,68.8,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01551,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,29,29.0,1711.87,50.88,59.03,31.76,19.99,16.22,5.64,1.12,66.8,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01552,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,27,27.0,1781.19,49.09,65.97,40.32,12.14,19.83,6.62,1.4,69.5,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01553,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,31,31.0,2219.91,52.54,71.61,33.13,19.78,16.59,7.12,1.42,72.39,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01554,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,26,26.0,2473.12,48.15,95.12,36.31,12.67,18.66,5.84,3.76,76.42,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01555,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,11,13.75,1023.11,32.93,74.41,41.37,14.83,16.5,5.01,1.51,63.89,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01556,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,27,27.0,1483.11,49.09,54.93,31.25,11.21,16.92,7.65,2.42,61.76,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01557,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,27,20.25,861.03,41.97,42.52,38.94,10.15,14.47,7.51,1.84,55.43,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01558,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,27,20.25,1274.13,41.97,62.92,32.04,11.72,15.75,5.7,3.77,67.96,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01559,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,27,27.0,1575.99,49.09,58.37,29.91,15.51,13.96,4.87,2.98,67.37,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01560,MLT_OUTLET_002,Sliema,2020-12-01,2020-12-31,2020,12,2020-12,covid_partial_reopen,COVID Partial Reopen,partial_reopen,Demand remains weak but starts to recover unevenly under reopening conditions.,"Recovery restart: rebuild demand carefully, protect service quality, and avoid forced overstaffing.","Prioritize controlled recovery, retention, and service consistency.",yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,21,21.0,1570.17,42.86,74.77,32.89,12.13,14.64,6.73,1.76,69.39,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01561,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,34,34.0,2019.26,54.84,59.39,28.91,17.39,18.82,4.88,2.1,67.1,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01562,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,32,32.0,2003.84,53.33,62.62,30.9,13.36,18.34,7.22,1.21,68.4,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,6.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01563,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,36,36.0,2679.48,56.25,74.43,39.76,18.07,16.34,7.06,1.52,74.46,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01564,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,facial,basic,60,facial|basic|60,94.0,100.0,100.0,30,30.0,2793.6,51.72,93.12,41.39,12.01,19.86,6.66,1.9,77.14,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Maintain and scale,medium,1.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01565,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,hot_stone,standard,75,hot_stone|standard|75,95.0,90.0,90.0,13,16.25,1148.68,36.72,70.69,34.06,14.68,16.13,7.17,2.19,64.29,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,8.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01566,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,massage,standard,60,massage|standard|60,58.0,85.0,85.0,32,32.0,1663.68,53.33,51.99,33.66,10.16,18.74,6.59,1.04,62.07,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,9.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01567,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,reflexology,standard,45,reflexology|standard|45,34.0,75.0,75.0,32,24.0,1015.04,46.15,42.29,37.15,10.54,13.51,4.77,1.42,56.02,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,10.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01568,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,scrub,standard,45,scrub|standard|45,52.0,50.0,50.0,32,24.0,1557.44,46.15,64.89,29.25,10.79,17.77,5.02,3.65,68.78,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,5.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01569,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,swedish,standard,60,swedish|standard|60,64.0,69.5,69.5,32,32.0,1862.72,53.33,58.21,37.52,16.43,12.81,6.42,2.36,69.04,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,4.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01570,MLT_OUTLET_002,Sliema,2021-01-01,2021-01-31,2021,1,2021-01,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,wrap,standard,60,wrap|standard|60,82.0,72.0,72.0,25,25.0,1868.75,47.17,74.75,35.43,16.83,17.3,6.45,3.47,70.57,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01571,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,aromatherapy,standard,60,aromatherapy|standard|60,64.0,76.0,76.0,35,35.0,2071.3,55.56,59.18,40.63,13.86,13.99,6.71,3.03,68.5,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,7.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01572,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,body_treatment,standard,60,body_treatment|standard|60,69.0,77.5,77.5,33,33.0,2119.26,54.1,64.22,39.36,11.1,13.04,7.87,2.66,69.94,watchlist,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Monitor and optimize,medium,3.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
THS_01573,MLT_OUTLET_002,Sliema,2021-02-01,2021-02-28,2021,2,2021-02,recovery_constrained,Recovery Constrained,constrained_recovery,"Demand recovery is underway but still limited by travel, confidence, and operational frictions.",Recovery phase: protect team while rebuilding yield and repeat demand.,Do not confuse activity recovery with full business health; margin and team strain still matter.,yes,deep_tissue,standard,60,deep_tissue|standard|60,78.0,80.0,80.0,37,37.0,2634.77,56.92,71.21,29.42,18.02,16.33,5.55,3.12,72.58,healthy,commercial_performance,risk_normal,maintain and monitor,HIGH_BOOKING_HIGH_CANCELLATION,review confirmation deposits and booking discipline,Yield uplift opportunity,medium,2.0,Demand may recover faster than profitability; protect margin discipline and value architecture.,scaffold_generated
